tick;price
"-4975";49,847
"-4974";41,607
"-4973";47,452
"-4972";69,495
"-4971";73,503
"-4970";67,582
"-4969";69,495
"-4968";187,342
"-4967";128,191
"-4966";82,416
"-4965";80,537
"-4964";218,085
"-4963";165,846
"-4962";121,546
"-4961";132,801
"-4960";130,943
"-4959";212,886
"-4958";112,837
"-4957";134,717
"-4956";107,53
"-4955";134,717
"-4954";106,598
"-4953";160,316
"-4952";129,879
"-4951";203,114
"-4950";103,335
"-4949";160,316
"-4948";133,582
"-4947";219,424
"-4946";129,879
"-4945";142,567
"-4944";94,982
"-4943";206,31
"-4942";92,977
"-4941";213,932
"-4940";94,982
"-4939";187,342
"-4938";108,818
"-4937";218,085
"-4936";124,91
"-4935";206,31
"-4934";129,544
"-4933";142,567
"-4932";104,867
"-4931";214,529
"-4930";130,943
"-4929";217,659
"-4928";130,943
"-4927";218,085
"-4926";130,943
"-4925";217,957
"-4924";314,697
"-4923";190,548
"-4922";146,134
"-4921";144,92
"-4920";131,379
"-4919";143,219
"-4918";130,943
"-4917";141,18
"-4916";115,692
"-4915";134,717
"-4914";115,692
"-4913";134,717
"-4912";79,137
"-4911";87,88
"-4910";80,336
"-4909";90,122
"-4908";72,326
"-4907";78,741
"-4906";72,644
"-4905";80,336
"-4904";69,195
"-4903";76,116
"-4902";69,195
"-4901";74,683
"-4900";44,81
"-4899";67,582
"-4898";44,387
"-4897";67,582
"-4896";36,106
"-4895";42,39
"-4894";39,853
"-4893";44,387
"-4892";34,237
"-4891";44,608
"-4890";39,947
"-4889";45,287
"-4888";31,994
"-4887";44,387
"-4886";39,853
"-4885";42,39
"-4884";31,994
"-4883";44,387
"-4882";39,853
"-4881";44,387
"-4880";42,39
"-4879";53,527
"-4878";42,39
"-4877";52,206
"-4876";69,195
"-4875";74,683
"-4874";68,455
"-4873";69,495
"-4872";142,288
"-4871";145,922
"-4870";82,006
"-4869";81,983
"-4868";212,504
"-4867";155,175
"-4866";115,38
"-4865";132,355
"-4864";130,943
"-4863";213,932
"-4862";106,598
"-4861";130,943
"-4860";87,88
"-4859";129,879
"-4858";81,983
"-4857";87,88
"-4856";81,983
"-4855";87,88
"-4854";78,741
"-4853";83,937
"-4852";80,537
"-4851";87,88
"-4850";79,137
"-4849";83,937
"-4848";74,565
"-4847";80,336
"-4846";76,462
"-4845";80,336
"-4844";77,402
"-4843";82,416
"-4842";79,137
"-4841";90,122
"-4840";78,741
"-4839";87,88
"-4838";80,336
"-4837";101,609
"-4836";80,537
"-4835";107,685
"-4834";82,447
"-4833";130,943
"-4832";90,122
"-4831";166,508
"-4830";83,937
"-4829";87,88
"-4828";218,085
"-4827";168,692
"-4826";123,204
"-4825";130,943
"-4824";103,335
"-4823";214,529
"-4822";129,544
"-4821";142,567
"-4820";83,937
"-4819";130,943
"-4818";82,416
"-4817";130,943
"-4816";71,873
"-4815";79,137
"-4814";71,873
"-4813";79,137
"-4812";68,455
"-4811";69,495
"-4810";69,195
"-4809";77,402
"-4808";50,851
"-4807";69,495
"-4806";52,669
"-4805";69,495
"-4804";39,486
"-4803";44,387
"-4802";39,853
"-4801";44,608
"-4800";31,994
"-4799";44,608
"-4798";39,947
"-4797";45,287
"-4796";26,011
"-4795";42,29
"-4794";29,579
"-4793";42,091
"-4792";15,291
"-4791";42,39
"-4790";39,853
"-4789";44,608
"-4788";40,946
"-4787";44,628
"-4786";39,853
"-4785";45,987
"-4784";45,987
"-4783";59,877
"-4782";42,39
"-4781";59,877
"-4780";67,582
"-4779";69,495
"-4778";54,187
"-4777";69,34
"-4776";142,288
"-4775";145,922
"-4774";82,416
"-4773";82,416
"-4772";212,886
"-4771";158,456
"-4770";111,043
"-4769";139,233
"-4768";187,342
"-4767";225,204
"-4766";129,879
"-4765";131,379
"-4764";103,335
"-4763";187,342
"-4762";94,982
"-4761";203,114
"-4760";128,191
"-4759";142,571
"-4758";104,807
"-4757";187,342
"-4756";129,879
"-4755";203,114
"-4754";113,901
"-4753";214,529
"-4752";106,598
"-4751";212,504
"-4750";129,879
"-4749";142,567
"-4748";78,741
"-4747";87,88
"-4746";80,336
"-4745";108,289
"-4744";688,403
"-4743";398,751
"-4742";240,132
"-4741";171,592
"-4740";330,184
"-4739";274,733
"-4738";343,483
"-4737";314,351
"-4736";271,342
"-4735";268,126
"-4734";282,28
"-4733";282,28
"-4732";688,403
"-4731";456,206
"-4730";441,579
"-4729";431,892
"-4728";412,032
"-4727";425,812
"-4726";417,501
"-4725";425,812
"-4724";282,28
"-4723";282,28
"-4722";282,28
"-4721";291,564
"-4720";201,004
"-4719";171,592
"-4718";334,491
"-4717";252,201
"-4716";142,466
"-4715";138,122
"-4714";143,219
"-4713";137,238
"-4712";129,409
"-4711";127,086
"-4710";133,582
"-4709";129,879
"-4708";82,416
"-4707";80,336
"-4706";82,416
"-4705";80,336
"-4704";50,108
"-4703";47,206
"-4702";67,582
"-4701";47,206
"-4700";44,608
"-4699";42,091
"-4698";45,287
"-4697";42,091
"-4696";39,947
"-4695";39,546
"-4694";40,946
"-4693";39,546
"-4692";42,091
"-4691";40,946
"-4690";42,29
"-4689";41,509
"-4688";48,489
"-4687";45,287
"-4686";48,489
"-4685";45,287
"-4684";76,116
"-4683";69,495
"-4682";74,683
"-4681";69,495
"-4680";281,636
"-4679";156,732
"-4678";124,662
"-4677";109,027
"-4676";321,562
"-4675";175,282
"-4674";143,95
"-4673";134,55
"-4672";237,245
"-4671";268,212
"-4670";155,624
"-4669";147,76
"-4668";137,238
"-4667";134,717
"-4666";133,582
"-4665";131,868
"-4664";134,717
"-4663";133,582
"-4662";131,868
"-4661";133,582
"-4660";140,679
"-4659";138,224
"-4658";135,863
"-4657";134,717
"-4656";130,943
"-4655";130,943
"-4654";130,943
"-4653";130,943
"-4652";130,943
"-4651";130,943
"-4650";130,943
"-4649";131,379
"-4648";129,879
"-4647";130,943
"-4646";131,379
"-4645";133,582
"-4644";133,582
"-4643";134,717
"-4642";139,199
"-4641";141,18
"-4640";236,361
"-4639";255,273
"-4638";171,592
"-4637";255,498
"-4636";346,728
"-4635";243,387
"-4634";170,37
"-4633";160,059
"-4632";147,428
"-4631";155,304
"-4630";145,858
"-4629";152,901
"-4628";135,863
"-4627";143,219
"-4626";134,826
"-4625";143,219
"-4624";108,338
"-4623";130,943
"-4622";108,338
"-4621";130,943
"-4620";82,416
"-4619";87,88
"-4618";82,416
"-4617";87,88
"-4616";73,17
"-4615";78,41
"-4614";74,683
"-4613";78,741
"-4612";54,746
"-4611";68,455
"-4610";61,413
"-4609";68,455
"-4608";40,946
"-4607";41,607
"-4606";39,947
"-4605";41,607
"-4604";35,015
"-4603";41,509
"-4602";34,43
"-4601";39,853
"-4600";32,926
"-4599";41,509
"-4598";39,853
"-4597";41,509
"-4596";40,946
"-4595";41,607
"-4594";39,947
"-4593";41,607
"-4592";42,29
"-4591";44,387
"-4590";40,946
"-4589";41,607
"-4588";66,626
"-4587";67,582
"-4586";45,987
"-4585";47,206
"-4584";106,194
"-4583";87,88
"-4582";81,983
"-4581";79,137
"-4580";233,018
"-4579";151,513
"-4578";111,043
"-4577";108,428
"-4576";103,583
"-4575";150,976
"-4574";92,977
"-4573";160,316
"-4572";100,723
"-4571";150,976
"-4570";90,122
"-4569";129,879
"-4568";80,537
"-4567";83,937
"-4566";78,741
"-4565";81,983
"-4564";78,741
"-4563";80,336
"-4562";75,718
"-4561";78,741
"-4560";72,644
"-4559";77,402
"-4558";71,524
"-4557";78,741
"-4556";71,426
"-4555";78,741
"-4554";74,683
"-4553";78,741
"-4552";69,495
"-4551";78,741
"-4550";77,402
"-4549";82,416
"-4548";78,741
"-4547";82,416
"-4546";80,336
"-4545";87,88
"-4544";90,122
"-4543";142,288
"-4542";83,937
"-4541";87,88
"-4540";260,596
"-4539";165,113
"-4538";135,182
"-4537";115,94
"-4536";92,977
"-4535";187,342
"-4534";94,982
"-4533";211,5
"-4532";77,218
"-4531";80,537
"-4530";76,116
"-4529";81,983
"-4528";69,195
"-4527";72,644
"-4526";69,195
"-4525";77,402
"-4524";50,708
"-4523";69,195
"-4522";52,049
"-4521";69,495
"-4520";45,381
"-4519";67,582
"-4518";45,287
"-4517";68,455
"-4516";36,621
"-4515";44,387
"-4514";39,853
"-4513";45,395
"-4512";31,994
"-4511";42,39
"-4510";39,853
"-4509";42,39
"-4508";17,209
"-4507";44,608
"-4506";39,853
"-4505";45,287
"-4504";9,445
"-4503";42,39
"-4502";12,152
"-4501";41,607
"-4500";9,445
"-4499";40,946
"-4498";9,262
"-4497";41,607
"-4496";9,382
"-4495";41,509
"-4494";9,004
"-4493";39,421
"-4492";9,042
"-4491";39,853
"-4490";11,993
"-4489";41,607
"-4488";40,946
"-4487";44,628
"-4486";34,475
"-4485";41,607
"-4484";49,571
"-4483";64,216
"-4482";42,091
"-4481";46,467
"-4480";65,359
"-4479";67,582
"-4478";41,607
"-4477";44,608
"-4476";67,582
"-4475";69,34
"-4474";45,987
"-4473";67,582
"-4472";67,582
"-4471";69,495
"-4470";67,582
"-4469";69,495
"-4468";67,582
"-4467";69,495
"-4466";67,582
"-4465";71,117
"-4464";53,629
"-4463";69,495
"-4462";67,582
"-4461";69,495
"-4460";44,387
"-4459";69,195
"-4458";47,452
"-4457";69,495
"-4456";47,206
"-4455";69,495
"-4454";67,582
"-4453";71,117
"-4452";69,195
"-4451";73,503
"-4450";69,195
"-4449";75,92
"-4448";78,741
"-4447";81,983
"-4446";72,644
"-4445";78,741
"-4444";89,237
"-4443";106,194
"-4442";81,983
"-4441";108,289
"-4440";78,741
"-4439";83,937
"-4438";78,741
"-4437";87,88
"-4436";69,34
"-4435";78,741
"-4434";69,495
"-4433";78,741
"-4432";45,381
"-4431";69,195
"-4430";45,987
"-4429";69,195
"-4428";41,607
"-4427";48,489
"-4426";41,607
"-4425";47,329
"-4424";41,202
"-4423";46,226
"-4422";41,509
"-4421";46,226
"-4420";34,411
"-4419";44,608
"-4418";39,853
"-4417";42,39
"-4416";20,244
"-4415";44,387
"-4414";20,61
"-4413";42,39
"-4412";9,302
"-4411";41,607
"-4410";12,152
"-4409";39,947
"-4408";8,591
"-4407";37,461
"-4406";8,762
"-4405";35,788
"-4404";7,663
"-4403";39,853
"-4402";8,459
"-4401";35,788
"-4400";7,148
"-4399";37,05
"-4398";6,948
"-4397";37,306
"-4396";6,948
"-4395";37,306
"-4394";6,947
"-4393";35,788
"-4392";6,947
"-4391";34,537
"-4390";5,731
"-4389";32,647
"-4388";10,726
"-4387";39,421
"-4386";8,26
"-4385";35,406
"-4384";37,306
"-4383";41,607
"-4382";11,478
"-4381";40,51
"-4380";44,628
"-4379";50,74
"-4378";39,853
"-4377";42,39
"-4376";47,329
"-4375";59,725
"-4374";41,509
"-4373";46,163
"-4372";59,877
"-4371";67,582
"-4370";42,39
"-4369";54,363
"-4368";44,608
"-4367";67,582
"-4366";44,326
"-4365";52,325
"-4364";32,758
"-4363";42,521
"-4362";31,503
"-4361";42,39
"-4360";26,011
"-4359";44,608
"-4358";40,946
"-4357";46,467
"-4356";41,509
"-4355";52,032
"-4354";45,287
"-4353";64,216
"-4352";47,206
"-4351";69,195
"-4350";47,589
"-4349";69,195
"-4348";78,741
"-4347";80,336
"-4346";69,495
"-4345";78,741
"-4344";78,741
"-4343";82,416
"-4342";76,116
"-4341";81,983
"-4340";68,455
"-4339";72,644
"-4338";68,455
"-4337";76,116
"-4336";42,29
"-4335";56,994
"-4334";42,39
"-4333";67,582
"-4332";39,853
"-4331";44,608
"-4330";40,946
"-4329";47,206
"-4328";39,853
"-4327";45,287
"-4326";39,947
"-4325";45,287
"-4324";34,237
"-4323";44,608
"-4322";39,947
"-4321";45,987
"-4320";29,064
"-4319";44,608
"-4318";39,947
"-4317";45,395
"-4316";9,445
"-4315";42,29
"-4314";22,188
"-4313";42,29
"-4312";9,445
"-4311";41,607
"-4310";10,544
"-4309";41,607
"-4308";22,188
"-4307";42,39
"-4306";39,853
"-4305";43,835
"-4304";42,091
"-4303";47,329
"-4302";41,509
"-4301";47,452
"-4300";67,582
"-4299";69,34
"-4298";47,206
"-4297";67,582
"-4296";180,963
"-4295";150,052
"-4294";82,203
"-4293";81,983
"-4292";234,653
"-4291";158,456
"-4290";121,546
"-4289";130,943
"-4288";112,837
"-4287";134,717
"-4286";107,53
"-4285";133,582
"-4284";92,977
"-4283";134,038
"-4282";83,937
"-4281";122,987
"-4280";80,739
"-4279";87,88
"-4278";78,741
"-4277";82,416
"-4276";77,252
"-4275";80,336
"-4274";75,2
"-4273";80,336
"-4272";75
"-4271";80,336
"-4270";76,116
"-4269";82,416
"-4268";78,741
"-4267";90,122
"-4266";81,983
"-4265";160,316
"-4264";82,416
"-4263";150,976
"-4262";90,122
"-4261";212,886
"-4260";128,191
"-4259";146,034
"-4258";129,879
"-4257";203,114
"-4256";156,732
"-4255";206,31
"-4254";129,879
"-4253";131,379
"-4252";269,612
"-4251";176,431
"-4250";140,299
"-4249";137,627
"-4248";127,095
"-4247";141,18
"-4246";130,943
"-4245";147,76
"-4244";108,338
"-4243";154,599
"-4242";108,557
"-4241";134,717
"-4240";78,741
"-4239";83,937
"-4238";78,741
"-4237";83,937
"-4236";71,426
"-4235";80,336
"-4234";73,106
"-4233";80,336
"-4232";67,552
"-4231";69,495
"-4230";66,98
"-4229";69,495
"-4228";39,947
"-4227";45,395
"-4226";39,947
"-4225";45,395
"-4224";35,015
"-4223";44,387
"-4222";34,411
"-4221";42,39
"-4220";32,926
"-4219";42,39
"-4218";32,758
"-4217";42,39
"-4216";31,503
"-4215";42,29
"-4214";31,346
"-4213";42,39
"-4212";31,346
"-4211";44,608
"-4210";39,853
"-4209";45,287
"-4208";42,29
"-4207";53,527
"-4206";42,091
"-4205";49,571
"-4204";69,195
"-4203";73,503
"-4202";68,455
"-4201";71,355
"-4200";187,342
"-4199";150,052
"-4198";82,416
"-4197";81,983
"-4196";187,342
"-4195";155,175
"-4194";92,828
"-4193";204,91
"-4192";161,645
"-4191";213,932
"-4190";132,801
"-4189";138,224
"-4188";134,717
"-4187";234,653
"-4186";131,379
"-4185";209,189
"-4184";133,582
"-4183";218,085
"-4182";131,379
"-4181";212,504
"-4180";138,224
"-4179";234,17
"-4178";134,717
"-4177";225,826
"-4176";107,53
"-4175";133,582
"-4174";107,53
"-4173";143,495
"-4172";109,545
"-4171";140,672
"-4170";129,879
"-4169";202,26
"-4168";106,598
"-4167";160,316
"-4166";106,598
"-4165";206,31
"-4164";106,598
"-4163";137,599
"-4162";106,598
"-4161";203,114
"-4160";130,943
"-4159";142,567
"-4158";109,027
"-4157";131,379
"-4156";234,653
"-4155";186,523
"-4154";143,95
"-4153";134,717
"-4152";129,406
"-4151";134,717
"-4150";129,879
"-4149";134,717
"-4148";112,837
"-4147";134,717
"-4146";129,879
"-4145";134,717
"-4144";82,416
"-4143";94,982
"-4142";83,937
"-4141";130,943
"-4140";73,17
"-4139";79,807
"-4138";77,246
"-4137";78,741
"-4136";69,495
"-4135";78,741
"-4134";69,495
"-4133";78,741
"-4132";45,987
"-4131";67,582
"-4130";45,395
"-4129";67,582
"-4128";39,853
"-4127";42,39
"-4126";39,853
"-4125";42,39
"-4124";35,015
"-4123";41,607
"-4122";36,274
"-4121";41,607
"-4120";34,411
"-4119";42,29
"-4118";39,853
"-4117";42,29
"-4116";39,853
"-4115";42,39
"-4114";39,947
"-4113";42,39
"-4112";45,395
"-4111";66,626
"-4110";45,987
"-4109";67,582
"-4108";74,12
"-4107";77,218
"-4106";69,34
"-4105";73,317
"-4104";203,114
"-4103";150,052
"-4102";90,122
"-4101";88,173
"-4100";273,361
"-4099";168,735
"-4098";138,812
"-4097";131,199
"-4096";133,582
"-4095";202,26
"-4094";131,379
"-4093";147,76
"-4092";140,679
"-4091";250,619
"-4090";141,18
"-4089";234,17
"-4088";147,76
"-4087";261,65
"-4086";143,219
"-4085";239,42
"-4084";168,735
"-4083";155,22
"-4082";143,219
"-4081";143,219
"-4080";134,717
"-4079";143,219
"-4078";138,224
"-4077";145,858
"-4076";134,717
"-4075";143,219
"-4074";139,199
"-4073";147,76
"-4072";133,582
"-4071";141,18
"-4070";135,863
"-4069";145,858
"-4068";145,858
"-4067";274,733
"-4066";174,868
"-4065";157,002
"-4064";212,886
"-4063";277,36
"-4062";180,28
"-4061";204,25
"-4060";322,556
"-4059";246,643
"-4058";175,596
"-4057";169,841
"-4056";147,76
"-4055";160,682
"-4054";147,76
"-4053";160,682
"-4052";139,199
"-4051";143,219
"-4050";139,005
"-4049";143,219
"-4048";115,692
"-4047";131,379
"-4046";116,027
"-4045";131,379
"-4044";87,88
"-4043";129,879
"-4042";87,88
"-4041";129,879
"-4040";77,402
"-4039";78,741
"-4038";77,402
"-4037";78,741
"-4036";69,195
"-4035";69,495
"-4034";69,195
"-4033";69,495
"-4032";47,329
"-4031";67,582
"-4030";47,452
"-4029";67,582
"-4028";41,607
"-4027";44,608
"-4026";41,607
"-4025";44,608
"-4024";39,947
"-4023";41,607
"-4022";40,946
"-4021";41,607
"-4020";39,853
"-4019";41,607
"-4018";39,853
"-4017";41,607
"-4016";42,29
"-4015";45,287
"-4014";42,29
"-4013";45,395
"-4012";71,355
"-4011";76,116
"-4010";69,495
"-4009";76,116
"-4008";234,761
"-4007";153,102
"-4006";115,38
"-4005";104,807
"-4004";376,871
"-4003";186,377
"-4002";142,567
"-4001";139,805
"-4000";140,679
"-3999";251,829
"-3998";139,199
"-3997";143,219
"-3996";133,582
"-3995";134,717
"-3994";129,611
"-3993";130,943
"-3992";129,406
"-3991";130,943
"-3990";116,135
"-3989";130,943
"-3988";115,692
"-3987";131,379
"-3986";114,265
"-3985";131,379
"-3984";112,837
"-3983";133,582
"-3982";129,879
"-3981";133,582
"-3980";130,943
"-3979";147,76
"-3978";134,717
"-3977";241,459
"-3976";134,717
"-3975";241,459
"-3974";151,874
"-3973";152,189
"-3972";112,837
"-3971";134,717
"-3970";130,943
"-3969";141,18
"-3968";241,459
"-3967";255,273
"-3966";147,76
"-3965";144,894
"-3964";398,61
"-3963";327,697
"-3962";175,7
"-3961";162,815
"-3960";145,858
"-3959";152,604
"-3958";145,858
"-3957";148,596
"-3956";134,826
"-3955";143,219
"-3954";138,224
"-3953";141,18
"-3952";112,837
"-3951";129,879
"-3950";113,635
"-3949";130,943
"-3948";84,602
"-3947";87,88
"-3946";83,937
"-3945";83,937
"-3944";75,2
"-3943";77,218
"-3942";74,683
"-3941";76,116
"-3940";69,195
"-3939";69,495
"-3938";69,195
"-3937";69,495
"-3936";48,354
"-3935";52,206
"-3934";50,708
"-3933";67,582
"-3932";42,29
"-3931";44,387
"-3930";42,091
"-3929";42,39
"-3928";39,853
"-3927";40,946
"-3926";39,853
"-3925";39,947
"-3924";39,486
"-3923";40,256
"-3922";39,853
"-3921";39,947
"-3920";42,091
"-3919";42,39
"-3918";42,091
"-3917";42,39
"-3916";69,495
"-3915";69,495
"-3914";69,495
"-3913";69,495
"-3912";234,17
"-3911";150,052
"-3910";100,41
"-3909";87,88
"-3908";320,046
"-3907";175,288
"-3906";141,289
"-3905";132,801
"-3904";130,943
"-3903";143,219
"-3902";129,611
"-3901";134,717
"-3900";112,837
"-3899";134,717
"-3898";107,53
"-3897";133,582
"-3896";103,335
"-3895";184,226
"-3894";90,122
"-3893";184,226
"-3892";87,88
"-3891";184,226
"-3890";87,129
"-3889";166,508
"-3888";80,537
"-3887";110,706
"-3886";81,983
"-3885";129,879
"-3884";78,741
"-3883";90,122
"-3882";81,983
"-3881";150,952
"-3880";81,983
"-3879";173,423
"-3878";90,122
"-3877";213,932
"-3876";129,879
"-3875";141,303
"-3874";114,448
"-3873";134,717
"-3872";212,886
"-3871";234,662
"-3870";134,717
"-3869";209,189
"-3868";293,317
"-3867";186,523
"-3866";149,306
"-3865";143,219
"-3864";115,692
"-3863";134,717
"-3862";115,692
"-3861";133,582
"-3860";90,122
"-3859";166,508
"-3858";87,88
"-3857";130,943
"-3856";73,605
"-3855";78,741
"-3854";73,17
"-3853";78,741
"-3852";69,195
"-3851";74,683
"-3850";69,195
"-3849";69,495
"-3848";54,746
"-3847";69,34
"-3846";67,582
"-3845";69,34
"-3844";39,853
"-3843";42,091
"-3842";39,853
"-3841";42,091
"-3840";33,277
"-3839";41,607
"-3838";32,926
"-3837";41,607
"-3836";31,227
"-3835";41,607
"-3834";31,227
"-3833";41,607
"-3832";17,209
"-3831";41,509
"-3830";17,209
"-3829";41,509
"-3828";15,291
"-3827";41,607
"-3826";39,853
"-3825";42,091
"-3824";39,853
"-3823";42,091
"-3822";39,853
"-3821";42,091
"-3820";39,947
"-3819";42,39
"-3818";39,947
"-3817";42,091
"-3816";45,287
"-3815";49,847
"-3814";42,091
"-3813";45,987
"-3812";67,582
"-3811";69,34
"-3810";54,363
"-3809";67,582
"-3808";69,495
"-3807";73,503
"-3806";68,455
"-3805";69,195
"-3804";69,495
"-3803";69,495
"-3802";49,571
"-3801";67,582
"-3800";67,582
"-3799";67,582
"-3798";42,29
"-3797";44,608
"-3796";41,607
"-3795";44,608
"-3794";39,853
"-3793";41,509
"-3792";34,43
"-3791";42,091
"-3790";39,947
"-3789";42,091
"-3788";29,064
"-3787";45,287
"-3786";42,39
"-3785";60,153
"-3784";41,607
"-3783";47,329
"-3782";45,287
"-3781";67,582
"-3780";67,582
"-3779";71,117
"-3778";69,495
"-3777";75,044
"-3776";78,741
"-3775";79,137
"-3774";69,495
"-3773";77,402
"-3772";116,046
"-3771";101,907
"-3770";81,983
"-3769";83,709
"-3768";78,741
"-3767";78,741
"-3766";73,317
"-3765";78,741
"-3764";67,582
"-3763";69,195
"-3762";61,996
"-3761";69,34
"-3760";39,947
"-3759";44,387
"-3758";41,509
"-3757";44,608
"-3756";35,015
"-3755";41,607
"-3754";35,015
"-3753";41,607
"-3752";34,411
"-3751";42,29
"-3750";40,946
"-3749";42,39
"-3748";31,994
"-3747";42,091
"-3746";39,853
"-3745";44,608
"-3744";29,064
"-3743";41,607
"-3742";26,011
"-3741";42,091
"-3740";13,833
"-3739";41,607
"-3738";39,853
"-3737";42,091
"-3736";9,445
"-3735";40,946
"-3734";12,762
"-3733";40,946
"-3732";9,445
"-3731";38,163
"-3730";12,152
"-3729";39,853
"-3728";10,263
"-3727";37,05
"-3726";9,738
"-3725";39,853
"-3724";11,329
"-3723";39,853
"-3722";11,352
"-3721";39,853
"-3720";9,004
"-3719";35,788
"-3718";8,591
"-3717";35,788
"-3716";39,947
"-3715";41,509
"-3714";11,593
"-3713";39,853
"-3712";42,39
"-3711";44,628
"-3710";21,923
"-3709";39,853
"-3708";45,287
"-3707";45,395
"-3706";20,244
"-3705";39,853
"-3704";40,946
"-3703";41,509
"-3702";15,291
"-3701";39,853
"-3700";39,853
"-3699";41,607
"-3698";18,408
"-3697";41,509
"-3696";9,445
"-3695";42,091
"-3694";39,853
"-3693";44,387
"-3692";9,445
"-3691";40,946
"-3690";39,853
"-3689";44,608
"-3688";10,905
"-3687";44,387
"-3686";41,607
"-3685";45,395
"-3684";41,607
"-3683";46,029
"-3682";42,29
"-3681";49,571
"-3680";59,725
"-3679";50,851
"-3678";41,607
"-3677";42,091
"-3676";69,495
"-3675";73,317
"-3674";69,195
"-3673";69,495
"-3672";69,495
"-3671";69,495
"-3670";67,582
"-3669";69,495
"-3668";42,29
"-3667";48,489
"-3666";42,29
"-3665";49,571
"-3664";31,503
"-3663";41,607
"-3662";34,37
"-3661";42,091
"-3660";24,636
"-3659";42,091
"-3658";39,947
"-3657";42,091
"-3656";24,636
"-3655";42,29
"-3654";39,853
"-3653";42,29
"-3652";9,262
"-3651";39,853
"-3650";12,152
"-3649";41,607
"-3648";8,591
"-3647";37,05
"-3646";10,175
"-3645";35,788
"-3644";7,108
"-3643";35,406
"-3642";7,649
"-3641";35,788
"-3640";7,342
"-3639";35,788
"-3638";7,025
"-3637";35,788
"-3636";10,862
"-3635";37,05
"-3634";9,791
"-3633";35,788
"-3632";16,837
"-3631";39,853
"-3630";10,754
"-3629";39,853
"-3628";45,287
"-3627";50,74
"-3626";41,607
"-3625";44,608
"-3624";79,192
"-3623";80,995
"-3622";72,644
"-3621";73,317
"-3620";150,952
"-3619";150,052
"-3618";85,062
"-3617";87,88
"-3616";81,983
"-3615";83,937
"-3614";78,741
"-3613";82,416
"-3612";78,741
"-3611";81,983
"-3610";78,741
"-3609";80,537
"-3608";79,137
"-3607";80,336
"-3606";76,116
"-3605";78,741
"-3604";75,402
"-3603";78,741
"-3602";74,29
"-3601";77,402
"-3600";73,17
"-3599";79,137
"-3598";74,683
"-3597";78,741
"-3596";77,402
"-3595";80,336
"-3594";78,741
"-3593";87,88
"-3592";80,537
"-3591";107,383
"-3590";87,88
"-3589";203,696
"-3588";128,191
"-3587";142,69
"-3586";129,879
"-3585";209,189
"-3584";212,886
"-3583";219,424
"-3582";133,582
"-3581";134,717
"-3580";261,65
"-3579";197,899
"-3578";143,219
"-3577";143,219
"-3576";129,879
"-3575";133,582
"-3574";127,587
"-3573";133,582
"-3572";108,338
"-3571";133,582
"-3570";114,787
"-3569";133,582
"-3568";77,402
"-3567";80,336
"-3566";77,402
"-3565";80,739
"-3564";71,426
"-3563";78,741
"-3562";73,317
"-3561";78,741
"-3560";67,582
"-3559";69,495
"-3558";68,455
"-3557";69,495
"-3556";44,608
"-3555";67,582
"-3554";47,206
"-3553";69,195
"-3552";39,546
"-3551";42,091
"-3550";39,853
"-3549";42,091
"-3548";35,015
